IATA	lat	lon	ICAO	time_zone	name	city	country
'LCC'	40.239201	18.133301	'LIBN'	'Europe/Rome'	'Lecce Galatina Air Base'	'Lecce'	'Italy'
'PSR'	42.431702	14.1811	'LIBP'	'Europe/Rome'	'Pescara International Airport'	'Pescara'	'Italy'
'BDS'	40.6576	17.947001	'LIBR'	'Europe/Rome'	'Brindisi – Salento Airport'	'Brindisi'	'Italy'
'\N'	40.767799	16.9333	'LIBV'	'Europe/Rome'	'Gioia Del Colle Air Base'	'Gioia Del Colle'	'Italy'
'SUF'	38.905399	16.2423	'LICA'	'Europe/Rome'	'Lamezia Terme Airport'	'Lamezia'	'Italy'
'CTA'	37.466801	15.0664	'LICC'	'Europe/Rome'	'Catania-Fontanarossa Airport'	'Catania'	'Italy'
'LMP'	35.497898	12.6181	'LICD'	'Europe/Rome'	'Lampedusa Airport'	'Lampedusa'	'Italy'
'PNL'	36.816502	11.9689	'LICG'	'Europe/Rome'	'Pantelleria Airport'	'Pantelleria'	'Italy'
'PMO'	38.175999	13.091	'LICJ'	'Europe/Rome'	'Falcone–Borsellino Airport'	'Palermo'	'Italy'
'\N'	38.110802	13.3133	'LICP'	'Europe/Rome'	'Palermo-Boccadifalco Airport'	'Palermo'	'Italy'
'REG'	38.071201	15.6516	'LICR'	'Europe/Rome'	'Reggio Calabria Airport'	'Reggio Calabria'	'Italy'
'TPS'	37.9114	12.488	'LICT'	'Europe/Rome'	'Vincenzo Florio Airport Trapani-Birgi'	'Trapani'	'Italy'
'NSY'	37.401699	14.9224	'LICZ'	'Europe/Rome'	'Sigonella Navy Air Base'	'Sigonella'	'Italy'
'AHO'	40.632099	8.29077	'LIEA'	'Europe/Rome'	'Alghero-Fertilia Airport'	'Alghero'	'Italy'
'DCI'	39.354198	8.97248	'LIED'	'Europe/Rome'	'Decimomannu Air Base'	'Decimomannu'	'Italy'
'CAG'	39.251499	9.05428	'LIEE'	'Europe/Rome'	'Cagliari Elmas Airport'	'Cagliari'	'Italy'
'OLB'	40.898701	9.51763	'LIEO'	'Europe/Rome'	'Olbia Costa Smeralda Airport'	'Olbia'	'Italy'
'TTB'	39.9188	9.68298	'LIET'	'Europe/Rome'	'Tortolì Airport'	'Tortoli'	'Italy'
'\N'	45.086399	7.60337	'LIMA'	'Europe/Rome'	'Torino-Aeritalia Airport'	'Turin'	'Italy'
'\N'	45.542198	9.20333	'LIMB'	'Europe/Rome'	'Milano-Bresso Airport'	'Milano'	'Italy'
'MXP'	45.6306	8.72811	'LIMC'	'Europe/Rome'	'Malpensa International Airport'	'Milano'	'Italy'
'BGY'	45.673901	9.70417	'LIME'	'Europe/Rome'	'Il Caravaggio International Airport'	'Bergamo'	'Italy'
'TRN'	45.200802	7.64963	'LIMF'	'Europe/Rome'	'Turin Airport'	'Torino'	'Italy'
'ALL'	44.050598	8.12743	'LIMG'	'Europe/Rome'	'Villanova D'Albenga International Airport'	'Albenga'	'Italy'
'GOA'	44.4133	8.8375	'LIMJ'	'Europe/Rome'	'Genoa Cristoforo Colombo Airport'	'Genoa'	'Italy'
'LIN'	45.445099	9.27674	'LIML'	'Europe/Rome'	'Milano Linate Airport'	'Milan'	'Italy'
'\N'	45.529598	8.66922	'LIMN'	'Europe/Rome'	'Cameri Air Base [MIL]'	'Cameri'	'Italy'
'PMF'	44.824501	10.2964	'LIMP'	'Europe/Rome'	'Parma Airport'	'Parma'	'Italy'
'QPZ'	44.913101	9.723323	'LIMS'	'Europe/Rome'	'Piacenza San Damiano Air Base'	'Piacenza'	'Italy'
'CUF'	44.547001	7.62322	'LIMZ'	'Europe/Rome'	'Cuneo International Airport'	'Cuneo'	'Italy'
'AVB'	46.031898	12.596503	'LIPA'	'Europe/Rome'	'Aviano Air Base'	'Aviano'	'Italy'
'BZO'	46.460201	11.3264	'LIPB'	'Europe/Rome'	'Bolzano Airport'	'Bolzano'	'Italy'
'\N'	44.224201	12.3072	'LIPC'	'Europe/Rome'	'Cervia Air Base'	'Cervia'	'Italy'
'BLQ'	44.5354	11.2887	'LIPE'	'Europe/Rome'	'Bologna Guglielmo Marconi Airport'	'Bologna'	'Italy'
'TSF'	45.648399	12.1944	'LIPH'	'Europe/Rome'	'Treviso-Sant'Angelo Airport'	'Treviso'	'Italy'
'\N'	45.978699	13.0493	'LIPI'	'Europe/Rome'	'Rivolto Air Base'	'Rivolto'	'Italy'
'FRL'	44.194801	12.0701	'LIPK'	'Europe/Rome'	'Forlì Airport'	'Forli'	'Italy'
'\N'	45.432201	10.2677	'LIPL'	'Europe/Rome'	'Ghedi Air Base'	'Ghedi'	'Italy'
'\N'	45.472	10.9279	'LIPN'	'Europe/Rome'	'Verona-Boscomantico Airport'	'Verona'	'Italy'
'VBS'	45.428902	10.3306	'LIPO'	'Europe/Rome'	'Brescia Airport'	'Brescia'	'Italy'
'TRS'	45.827499	13.4722	'LIPQ'	'Europe/Rome'	'Trieste–Friuli Venezia Giulia Airport'	'Ronchi De Legionari'	'Italy'
'RMI'	44.020302	12.6117	'LIPR'	'Europe/Rome'	'Federico Fellini International Airport'	'Rimini'	'Italy'
'\N'	45.684898	12.0829	'LIPS'	'Europe/Rome'	'Istrana Air Base'	'Treviso'	'Italy'
'VIC'	45.573399	11.5295	'LIPT'	'Europe/Rome'	'Vicenza Airport'	'Vicenza'	'Italy'
'QPA'	45.395802	11.8479	'LIPU'	'Europe/Rome'	'Padova Airport'	'Padova'	'Italy'
'VRN'	45.395699	10.8885	'LIPX'	'Europe/Rome'	'Verona Villafranca Airport'	'Villafranca'	'Italy'
'VCE'	45.505299	12.3519	'LIPZ'	'Europe/Rome'	'Venice Marco Polo Airport'	'Venice'	'Italy'
'SAY'	43.256302	11.255	'LIQS'	'Europe/Rome'	'Siena-Ampugnano Airport'	'Siena'	'Italy'
'CIA'	41.7994	12.5949	'LIRA'	'Europe/Rome'	'Ciampino–G. B. Pastine International Airport'	'Rome'	'Italy'
'\N'	41.654499	12.4452	'LIRE'	'Europe/Rome'	'Pratica Di Mare Air Base'	'Pratica Di Mare'	'Italy'
'FCO'	41.8002778	12.2388889	'LIRF'	'Europe/Rome'	'Leonardo da Vinci–Fiumicino Airport'	'Rome'	'Italy'
'\N'	41.990299	12.7408	'LIRG'	'Europe/Rome'	'Guidonia Air Base'	'Guidonia'	'Italy'
'EBA'	42.7603	10.2394	'LIRJ'	'Europe/Rome'	'Marina Di Campo Airport'	'Marina Di Campo'	'Italy'
'QLT'	41.5424	12.909	'LIRL'	'Europe/Rome'	'Latina Air Base'	'Latina'	'Italy'
'\N'	41.060799	14.0819	'LIRM'	'Europe/Rome'	'Grazzanise Airport'	'Grazzanise'	'Italy'
'NAP'	40.886002	14.2908	'LIRN'	'Europe/Rome'	'Naples International Airport'	'Naples'	'Italy'
'PSA'	43.683899	10.3927	'LIRP'	'Europe/Rome'	'Pisa International Airport'	'Pisa'	'Italy'
'FLR'	43.810001	11.2051	'LIRQ'	'Europe/Rome'	'Peretola Airport'	'Florence'	'Italy'
'GRS'	42.759701	11.0719	'LIRS'	'Europe/Rome'	'Grosseto Air Base'	'Grosseto'	'Italy'
'\N'	41.9519	12.4989	'LIRU'	'Europe/Rome'	'Urbe Airport'	'Rome'	'Italy'
'\N'	42.430199	12.0642	'LIRV'	'Europe/Rome'	'Viterbo Airport'	'Viterbo'	'Italy'
'PEG'	43.095901	12.5132	'LIRZ'	'Europe/Rome'	'Perugia San Francesco d'Assisi – Umbria International Airport'	'Perugia'	'Italy'
'\N'	45.90000153	15.5302	'LJCE'	'Europe/Ljubljana'	'Cerklje Airport'	'Cerklje'	'Slovenia'
'LJU'	46.223701	14.4576	'LJLJ'	'Europe/Ljubljana'	'Ljubljana Jože Pučnik Airport'	'Ljubljana'	'Slovenia'
'MBX'	46.47990036	15.68610001	'LJMB'	'Europe/Ljubljana'	'Maribor Airport'	'Maribor'	'Slovenia'
'POW'	45.47340012	13.61499977	'LJPZ'	'Europe/Ljubljana'	'Portoroz Airport'	'Portoroz'	'Slovenia'
'\N'	46.47200012	15.11699963	'LJSG'	'Europe/Ljubljana'	'Slovenj Gradec Airport'	'Slovenj Gradec'	'Slovenia'
'\N'	48.94639969	14.42749977	'LKCS'	'Europe/Prague'	'České Budějovice Airport'	'Ceske Budejovice'	'Czech Republic'
'\N'	49.93970108	15.3817997	'LKCV'	'Europe/Prague'	'Čáslav Air Base'	'Caslav'	'Czech Republic'
'\N'	50.253201	15.8452	'LKHK'	'Europe/Prague'	'Hradec Králové Airport'	'Hradec Kralove'	'Czech Republic'
'\N'	49.84809875	13.89350033	'LKHV'	'Europe/Prague'	'Hořovice Airport'	'Horovice'	'Czech Republic'
'\N'	50.12139893	14.54360008	'LKKB'	'Europe/Prague'	'Kbely Air Base'	'Praha'	'Czech Republic'
'\N'	49.02939987	17.43969917	'LKKU'	'Europe/Prague'	'Kunovice Airport'	'Kunovice'	'Czech Republic'
'KLV'	50.20299911	12.91499996	'LKKV'	'Europe/Prague'	'Karlovy Vary International Airport'	'Karlovy Vary'	'Czech Republic'
'\N'	49.67520142	13.27460003	'LKLN'	'Europe/Prague'	'Plzeň-Líně Airport'	'Line'	'Czech Republic'
'\N'	50.54019928	15.00660038	'LKMH'	'Europe/Prague'	'Mnichovo Hradiště Airport'	'Mnichovo Hradiste'	'Czech Republic'
'OSR'	49.69630051	18.11109924	'LKMT'	'Europe/Prague'	'Ostrava Leos Janáček Airport'	'Ostrava'	'Czech Republic'
'\N'	49.16579819	16.12490082	'LKNA'	'Europe/Prague'	'Náměšť Air Base'	'Namest'	'Czech Republic'
'PED'	50.01340103	15.73859978	'LKPD'	'Europe/Prague'	'Pardubice Airport'	'Pardubice'	'Czech Republic'
'\N'	49.7201004	14.10060024	'LKPM'	'Europe/Prague'	'Pribram Airport'	'Pribram'	'Czech Republic'
'PRV'	49.42580032	17.40469933	'LKPO'	'Europe/Prague'	'Přerov Air Base'	'Prerov'	'Czech Republic'
'PRG'	50.1008	14.26	'LKPR'	'Europe/Prague'	'Václav Havel Airport Prague'	'Prague'	'Czech Republic'
'BRQ'	49.15129852	16.69440079	'LKTB'	'Europe/Prague'	'Brno-Tuřany Airport'	'Brno'	'Czech Republic'
'\N'	50.216599	14.3958	'LKVO'	'Europe/Prague'	'Vodochody Airport'	'Vodochody'	'Czech Republic'
'TLV'	32.01139832	34.88669968	'LLBG'	'Asia/Jerusalem'	'Ben Gurion International Airport'	'Tel-aviv'	'Israel'
'BEV'	31.28700066	34.72299957	'LLBS'	'Asia/Jerusalem'	'Beersheba (Teyman) Airport'	'Beer-sheba'	'Israel'
'\N'	31.83950043	34.82180023	'LLEK'	'Asia/Jerusalem'	'Tel Nof Air Base'	'Tel-nof'	'Israel'
'\N'	32.44079971	35.00770187	'LLES'	'Asia/Jerusalem'	'Ein Shemer Airfield'	'Eyn-shemer'	'Israel'
'ETH'	29.56130028	34.96009827	'LLET'	'Asia/Jerusalem'	'Eilat Airport'	'Elat'	'Israel'
'\N'	30.62170029	35.20330048	'LLEY'	'Asia/Jerusalem'	'Ein Yahav Airfield'	'Eyn-yahav'	'Israel'
'HFA'	32.80939865	35.04309845	'LLHA'	'Asia/Jerusalem'	'Haifa International Airport'	'Haifa'	'Israel'
'\N'	31.76250076	34.72719955	'LLHS'	'Asia/Jerusalem'	'Hatzor Air Base'	'Haztor'	'Israel'
'RPN'	32.98099899	35.57189941	'LLIB'	'Asia/Jerusalem'	'Ben Ya'akov Airport'	'Rosh Pina'	'Israel'
'\N'	32.59730148	35.22880173	'LLMG'	'Asia/Jerusalem'	'Megiddo Airport'	'Megido Airstrip'	'Israel'
'\N'	31.32819939	35.3885994	'LLMZ'	'Asia/Jerusalem'	'Bar Yehuda Airfield'	'Metzada'	'Israel'
'\N'	31.20829964	35.01229858	'LLNV'	'Asia/Jerusalem'	'Nevatim Air Base'	'Nevatim'	'Israel'
'VDA'	29.94029999	34.93579865	'LLOV'	'Asia/Jerusalem'	'Ovda International Airport'	'Ovda'	'Israel'
'\N'	32.6651001	35.17950058	'LLRD'	'Asia/Jerusalem'	'Ramat David Air Base'	'Ramat David'	'Israel'
'\N'	30.77610016	34.66669846	'LLRM'	'Asia/Jerusalem'	'Ramon Air Base'	'Ramon'	'Israel'
'SDV'	32.11470032	34.78219986	'LLSD'	'Asia/Jerusalem'	'Sde Dov Airport'	'Tel-aviv'	'Israel'
'MLA'	35.857498	14.4775	'LMML'	'Europe/Malta'	'Malta International Airport'	'Malta'	'Malta'
'\N'	47.84329987	16.26009941	'LOAN'	'Europe/Vienna'	'Wiener Neustadt East Airport'	'Wiener Neustadt Ost'	'Austria'
'\N'	48.18330002	14.04090023	'LOLW'	'Europe/Vienna'	'Wels Airport'	'Wels'	'Austria'
'GRZ'	46.99110031	15.43959999	'LOWG'	'Europe/Vienna'	'Graz Airport'	'Graz'	'Austria'
'INN'	47.260201	11.344	'LOWI'	'Europe/Vienna'	'Innsbruck Airport'	'Innsbruck'	'Austria'
'LNZ'	48.2332	14.1875	'LOWL'	'Europe/Vienna'	'Linz Hörsching Airport'	'Linz'	'Austria'
'SZG'	47.79330063	13.00430012	'LOWS'	'Europe/Vienna'	'Salzburg Airport'	'Salzburg'	'Austria'
'VIE'	48.11029816	16.56970024	'LOWW'	'Europe/Vienna'	'Vienna International Airport'	'Vienna'	'Austria'
'\N'	47.202801	14.7442	'LOXZ'	'Europe/Vienna'	'Hinterstoisser Air Base'	'Zeltweg'	'Austria'
'\N'	38.883301	-9.0301	'LPAR'	'Europe/Lisbon'	'Alverca Airport'	'Alverca'	'Portugal'
'SMA'	36.97140121	-25.17060089	'LPAZ'	'Atlantic/Azores'	'Santa Maria Airport'	'Santa Maria (island)'	'Portugal'
'BGC'	41.85779953	-6.707129955	'LPBG'	'Europe/Lisbon'	'Bragança Airport'	'Braganca'	'Portugal'
'\N'	38.07889938	-7.932400227	'LPBJ'	'Europe/Lisbon'	'Beja International Airport'	'Beja (madeira)'	'Portugal'
'\N'	41.58710098	-8.445139885	'LPBR'	'Europe/Lisbon'	'Braga Municipal Aerodrome'	'Braga'	'Portugal'
'\N'	40.158758	-8.470815	'LPCO'	'Europe/Lisbon'	'Coimbra Airport'	'Coimba'	'Portugal'
'\N'	38.72499847	-9.355230331	'LPCS'	'Europe/Lisbon'	'Cascais Airport'	'Cascais'	'Portugal'
'\N'	40.264801	-7.47996	'LPCV'	'Europe/Lisbon'	'Covilhã Airport'	'Covilha'	'Portugal'
'\N'	38.533501	-7.88964	'LPEV'	'Europe/Lisbon'	'Évora Airport'	'Evora'	'Portugal'
'FLW'	39.45529938	-31.13139915	'LPFL'	'Atlantic/Azores'	'Flores Airport'	'Flores'	'Portugal'
'FAO'	37.01440048	-7.965909958	'LPFR'	'Europe/Lisbon'	'Faro Airport'	'Faro'	'Portugal'
'GRW'	39.09220123	-28.02980042	'LPGR'	'Atlantic/Azores'	'Graciosa Airport'	'Graciosa Island'	'Portugal'
'HOR'	38.51990128	-28.71590042	'LPHR'	'Atlantic/Azores'	'Horta Airport'	'Horta'	'Portugal'
'TER'	38.76179886	-27.09079933	'LPLA'	'Atlantic/Azores'	'Lajes Field'	'Lajes (terceira Island)'	'Portugal'
'\N'	39.8283333	-8.8875	'LPMR'	'Europe/Lisbon'	'Monte Real Air Base'	'Monte Real'	'Portugal'
'\N'	38.70389938	-9.035920143	'LPMT'	'Europe/Lisbon'	'Montijo Airport'	'Montijo'	'Portugal'
'\N'	40.91590118	-8.6459198	'LPOV'	'Europe/Lisbon'	'Ovar Airport'	'Ovar'	'Portugal'
'PDL'	37.74119949	-25.69790077	'LPPD'	'Atlantic/Azores'	'João Paulo II Airport'	'Ponta Delgada'	'Portugal'
'PIX'	38.5542984	-28.44129944	'LPPI'	'Atlantic/Azores'	'Pico Airport'	'Pico'	'Portugal'
'\N'	37.14929962	-8.583959579	'LPPM'	'Europe/Lisbon'	'Portimão Airport'	'Portimao'	'Portugal'
'OPO'	41.24810028	-8.681389809	'LPPR'	'Europe/Lisbon'	'Francisco de Sá Carneiro Airport'	'Porto'	'Portugal'
'PXO'	33.07339859	-16.35000038	'LPPS'	'Europe/Lisbon'	'Porto Santo Airport'	'Porto Santo'	'Portugal'
'LIS'	38.78129959	-9.135919571	'LPPT'	'Europe/Lisbon'	'Lisbon Portela Airport'	'Lisbon'	'Portugal'
'SJZ'	38.66550064	-28.17580032	'LPSJ'	'Atlantic/Azores'	'São Jorge Airport'	'Sao Jorge Island'	'Portugal'
'\N'	38.83110046	-9.339550018	'LPST'	'Europe/Lisbon'	'Sintra Airport'	'Sintra'	'Portugal'
'\N'	39.475101	-8.36458	'LPTN'	'Europe/Lisbon'	'Tancos Airbase'	'Tancos'	'Portugal'
'VRL'	41.27429962	-7.720469952	'LPVR'	'Europe/Lisbon'	'Vila Real Airport'	'Vila Real'	'Portugal'
'\N'	40.7254982	-7.888989925	'LPVZ'	'Europe/Lisbon'	'Viseu Airport'	'Viseu'	'Portugal'
'OMO'	43.28290176	17.84589958	'LQMO'	'Europe/Sarajevo'	'Mostar International Airport'	'Mostar'	'Bosnia and Herzegovina'
'SJJ'	43.82460022	18.3314991	'LQSA'	'Europe/Sarajevo'	'Sarajevo International Airport'	'Sarajevo'	'Bosnia and Herzegovina'
'ARW'	46.17660141	21.26199913	'LRAR'	'Europe/Bucharest'	'Arad International Airport'	'Arad'	'Romania'
'BCM'	46.52190018	26.9102993	'LRBC'	'Europe/Bucharest'	'Bacău Airport'	'Bacau'	'Romania'
'BAY'	47.65840149	23.46999931	'LRBM'	'Europe/Bucharest'	'Tautii Magheraus Airport'	'Baia Mare'	'Romania'
'BBU'	44.50320053	26.10210037	'LRBS'	'Europe/Bucharest'	'Băneasa International Airport'	'Bucharest'	'Romania'
'CND'	44.36220169	28.48830032	'LRCK'	'Europe/Bucharest'	'Mihail Kogălniceanu International Airport'	'Constanta'	'Romania'
'CLJ'	46.78519821	23.68619919	'LRCL'	'Europe/Bucharest'	'Cluj-Napoca International Airport'	'Cluj-napoca'	'Romania'
'CSB'	45.41999817	22.25329971	'LRCS'	'Europe/Bucharest'	'Caransebeş Airport'	'Caransebes'	'Romania'
'CRA'	44.31809998	23.8885994	'LRCV'	'Europe/Bucharest'	'Craiova Airport'	'Craiova'	'Romania'
'IAS'	47.17850113	27.62059975	'LRIA'	'Europe/Bucharest'	'Iaşi Airport'	'Iasi'	'Romania'
'OMR'	47.02529907	21.90250015	'LROD'	'Europe/Bucharest'	'Oradea International Airport'	'Oradea'	'Romania'
'OTP'	44.5711111	26.085	'LROP'	'Europe/Bucharest'	'Henri Coandă International Airport'	'Bucharest'	'Romania'
'SBZ'	45.78559875	24.09129906	'LRSB'	'Europe/Bucharest'	'Sibiu International Airport'	'Sibiu'	'Romania'
'SUJ'	47.70330048	22.88570023	'LRSM'	'Europe/Bucharest'	'Satu Mare Airport'	'Satu Mare'	'Romania'
'SCV'	47.6875	26.35409927	'LRSV'	'Europe/Bucharest'	'Suceava Stefan cel Mare Airport'	'Suceava'	'Romania'
'TCE'	45.0625	28.71430016	'LRTC'	'Europe/Bucharest'	'Tulcea Airport'	'Tulcea'	'Romania'
'TGM'	46.46770096	24.41250038	'LRTM'	'Europe/Bucharest'	'Transilvania Târgu Mureş International Airport'	'Tirgu Mures'	'Romania'
'TSR'	45.80989838	21.33790016	'LRTR'	'Europe/Bucharest'	'Timişoara Traian Vuia Airport'	'Timisoara'	'Romania'
'\N'	47.08390045	6.792840004	'LSGC'	'Europe/Zurich'	'Les Eplatures Airport'	'Les Eplatures'	'Switzerland'
'GVA'	46.23809814	6.108950138	'LSGG'	'Europe/Paris'	'Geneva Cointrin International Airport'	'Geneva'	'Switzerland'
'\N'	46.48749924	7.250830173	'LSGK'	'Europe/Zurich'	'Saanen Airport'	'Saanen'	'Switzerland'
'SIR'	46.21960068	7.326759815	'LSGS'	'Europe/Zurich'	'Sion Airport'	'Sion'	'Switzerland'
'\N'	46.943901	8.28417	'LSMA'	'Europe/Zurich'	'Alpnach Air Base'	'Alpnach'	'Switzerland'
'\N'	47.39860153	8.648229599	'LSMD'	'Europe/Zurich'	'Dübendorf Air Base'	'Dubendorf'	'Switzerland'
'EML'	47.092444	8.305184	'LSME'	'Europe/Zurich'	'Emmen Air Base'	'Emmen'	'Switzerland'
'\N'	47.07889938	9.064829826	'LSMF'	'Europe/Zurich'	'Mollis Airport'	'Mollis'	'Switzerland'
'\N'	46.74330139	8.109999657	'LSMM'	'Europe/Zurich'	'Meiringen Airport'	'Meiringen'	'Switzerland'
'\N'	46.8432	6.915060043	'LSMP'	'Europe/Zurich'	'Payerne Air Base'	'Payerne'	'Switzerland'
'LUG'	46.00429916	8.910579681	'LSZA'	'Europe/Zurich'	'Lugano Airport'	'Lugano'	'Switzerland'
'BRN'	46.91410065	7.497149944	'LSZB'	'Europe/Zurich'	'Bern Belp Airport'	'Bern'	'Switzerland'
'\N'	47.18159866	7.417190075	'LSZG'	'Europe/Zurich'	'Grenchen Airport'	'Grenchen'	'Switzerland'
'ZRH'	47.46469879	8.54916954	'LSZH'	'Europe/Zurich'	'Zürich Airport'	'Zurich'	'Switzerland'
'ACH'	47.48500061	9.560770035	'LSZR'	'Europe/Zurich'	'St Gallen Altenrhein Airport'	'Altenrhein'	'Switzerland'
'SMV'	46.53409958	9.884110451	'LSZS'	'Europe/Zurich'	'Samedan Airport'	'Samedan'	'Switzerland'
'\N'	39.93500137	32.74079895	'LTAB'	'Europe/Istanbul'	'Güvercinlik Airport'	'Ankara'	'Turkey'
'ESB'	40.12810135	32.99509811	'LTAC'	'Europe/Istanbul'	'Esenboğa International Airport'	'Ankara'	'Turkey'
'ANK'	39.94979858	32.68859863	'LTAD'	'Europe/Istanbul'	'Etimesgut Air Base'	'Ankara'	'Turkey'
'\N'	40.07889938	32.56560135	'LTAE'	'Europe/Istanbul'	'Akıncı Air Base'	'Ankara'	'Turkey'
'ADA'	36.98220062	35.28039932	'LTAF'	'Europe/Istanbul'	'Adana Airport'	'Adana'	'Turkey'
'UAB'	37.0021019	35.42589951	'LTAG'	'Europe/Istanbul'	'İncirlik Air Base'	'Adana'	'Turkey'
'AFY'	38.72639847	30.60110092	'LTAH'	'Europe/Istanbul'	'Afyon Airport'	'Afyon'	'Turkey'
'AYT'	36.898701	30.800501	'LTAI'	'Europe/Istanbul'	'Antalya International Airport'	'Antalya'	'Turkey'
'GZT'	36.94720078	37.47869873	'LTAJ'	'Europe/Istanbul'	'Gaziantep International Airport'	'Gaziantep'	'Turkey'
'\N'	36.57445526	36.15341949	'LTAK'	'Europe/Istanbul'	'İskenderun Airport'	'Iskenderun'	'Turkey'
'KYA'	37.979	32.561901	'LTAN'	'Europe/Istanbul'	'Konya Airport'	'Konya'	'Turkey'
'MLX'	38.353699	38.253899	'LTAO'	'Europe/Istanbul'	'Malatya Tulga Airport'	'Malatya'	'Turkey'
'MZH'	40.829399	35.521999	'LTAP'	'Europe/Istanbul'	'Amasya Merzifon Airport'	'Merzifon'	'Turkey'
'VAS'	39.813801	36.9035	'LTAR'	'Europe/Istanbul'	'Sivas Nuri Demirağ Airport'	'Sivas'	'Turkey'
'\N'	38.43529892	38.0909996	'LTAT'	'Europe/Istanbul'	'Malatya Erhaç Airport'	'Malatya'	'Turkey'
'ASR'	38.770401	35.49539948	'LTAU'	'Europe/Istanbul'	'Kayseri Erkilet Airport'	'Kayseri'	'Turkey'
'\N'	39.45149994	31.36529922	'LTAV'	'Europe/Istanbul'	'Sivrihisar Airport'	'Sivrihisar'	'Turkey'
'\N'	40.30743027	36.36740875	'LTAW'	'Europe/Istanbul'	'Tokat Airport'	'Tokat'	'Turkey'
'DNZ'	37.78559875	29.70129967	'LTAY'	'Europe/Istanbul'	'Çardak Airport'	'Denizli'	'Turkey'
'IST'	40.97689819	28.81459999	'LTBA'	'Europe/Istanbul'	'Atatürk International Airport'	'Istanbul'	'Turkey'
'BZI'	39.61930084	27.9260006	'LTBF'	'Europe/Istanbul'	'Balıkesir Merkez Airport'	'Balikesir'	'Turkey'
'BDM'	40.31800079	27.97769928	'LTBG'	'Europe/Istanbul'	'Bandırma Airport'	'Bandirma'	'Turkey'
'ESK'	39.78409958	30.58209991	'LTBI'	'Europe/Istanbul'	'Eskişehir Air Base'	'Eskisehir'	'Turkey'
'ADB'	38.29240036	27.15699959	'LTBJ'	'Europe/Istanbul'	'Adnan Menderes International Airport'	'Izmir'	'Turkey'
'\N'	38.31909943	27.15940094	'LTBK'	'Europe/Istanbul'	'Gaziemir Airport'	'Izmir'	'Turkey'
'IGL'	38.51300049	27.01009941	'LTBL'	'Europe/Istanbul'	'Çiğli Airport'	'Izmir'	'Turkey'
'\N'	37.78512192	30.59001923	'LTBM'	'Europe/Istanbul'	'Isparta Airport'	'Isparta'	'Turkey'
'\N'	39.42670059	30.01689911	'LTBN'	'Europe/Istanbul'	'Kütahya Airport'	'Kutahya'	'Turkey'
'\N'	40.68439865	29.3757	'LTBP'	'Europe/Istanbul'	'Yalova Airport'	'Yalova'	'Turkey'
'\N'	40.73500061	30.08329964	'LTBQ'	'Europe/Istanbul'	'Cengiz Topel Airport'	'Topel'	'Turkey'
'DLM'	36.71310043	28.79249954	'LTBS'	'Europe/Istanbul'	'Dalaman International Airport'	'Dalaman'	'Turkey'
'\N'	38.80889893	27.83390045	'LTBT'	'Europe/Istanbul'	'Akhisar Airport'	'Akhisar'	'Turkey'
'BXN'	37.14009857	27.66970062	'LTBV'	'Europe/Istanbul'	'Imsık Airport'	'Bodrum'	'Turkey'
'\N'	40.99300003	29.21649933	'LTBX'	'Europe/Istanbul'	'Samandıra Air Base'	'Istanbul'	'Turkey'
'EZS'	38.60689926	39.29140091	'LTCA'	'Europe/Istanbul'	'Elazığ Airport'	'Elazig'	'Turkey'
'DIY'	37.89390183	40.20100021	'LTCC'	'Europe/Istanbul'	'Diyarbakir Airport'	'Diyabakir'	'Turkey'
'ERC'	39.71020126	39.52700043	'LTCD'	'Europe/Istanbul'	'Erzincan Airport'	'Erzincan'	'Turkey'
'ERZ'	39.95650101	41.17020035	'LTCE'	'Europe/Istanbul'	'Erzurum International Airport'	'Erzurum'	'Turkey'
'TZX'	40.99509811	39.78969955	'LTCG'	'Europe/Istanbul'	'Trabzon International Airport'	'Trabzon'	'Turkey'
'VAN'	38.46820068	43.33229828	'LTCI'	'Europe/Istanbul'	'Van Ferit Melen Airport'	'Van'	'Turkey'
'BAL'	37.92900085	41.11660004	'LTCJ'	'Europe/Istanbul'	'Batman Airport'	'Batman'	'Turkey'
'\N'	37.97890091	41.8404007	'LTCL'	'Europe/Istanbul'	'Siirt Airport'	'Siirt'	'Turkey'
'\N'	38.51760101	26.97739983	'LTFA'	'Europe/Istanbul'	'Kaklıç Airport'	'Izmir'	'Turkey'
'\N'	37.95069885	27.32900047	'LTFB'	'Europe/Istanbul'	'Selçuk Efes Airport'	'Izmir'	'Turkey'
'BZY'	47.83810043	27.78149986	'LUBL'	'Europe/Chisinau'	'Balti International Airport'	'Saltsy'	'Moldova'
'KIV'	46.92770004	28.93099976	'LUKK'	'Europe/Chisinau'	'Chişinău International Airport'	'Chisinau'	'Moldova'
'OHD'	41.18	20.7423	'LWOH'	'Europe/Skopje'	'Ohrid St. Paul the Apostle Airport'	'Ohrid'	'Macedonia'
